REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1665,closed,title,2013-08-06 03:33:46,00:00,,1,,"b""b' New insight: Favorited Links Insight'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1665,closed,body,2013-08-06 03:33:46,00:00,,1,,"b""b' A daily insight that shows links from posts that the user has favorited"," so they can quickly look them over. Fixes #1615.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1665,closed,closed,2013-08-06 03:42:35,8.82,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1665,closed,reopened,2013-08-06 03:47:19,4.73,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1665,closed,1,2013-08-06 03:33:46,1099.53,,,1,b'b\' Hi Nilaksh, This insight is looking good, but I think we need some work on dealing with singulars and plurals. In my initial test," I got: ""@ginatrapani favorited 1 tweet that had links in them. Here they are if you want to have a look again."" Should be: ""@ginatrapani favorited 1 tweet with a link in it."" For multiple tweets"," the insight should read: ""@ginatrapani favorited 6 tweets with links in them"," here\\\'s a list:"" On Facebook"," use ""liked"" and ""status updates."" For Google+","posts"" and ""+1\\\'ed"". Foursquare, ""liked"" and ""checkin."" Thank you!\''
ThinkUp	1665	closed	2	ginatrapani	2013-08-06 03:33:46	1.17		+1		b'b\' One more copy tweak: Let\\\'s changed ""Stuff You Liked"" to ""Links You Liked."" cc @anildash \''
ThinkUp	1665	closed	3	nilakshdas	2013-08-06 03:33:46	53.18		+1		b'b"" Facebook and Google+ were already configured. I\'ve amended the commit with the changes for plurals, Foursquare and the insight prefix.""'
ThinkUp	1665	closed	4	ginatrapani	2013-08-06 03:33:46	1129.62			+1	b""b' Thanks Nilaksh, looks good.'",,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1665,closed,closed,2013-08-15 17:37:25,830.1,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1665,closed,5,2013-08-06 03:33:46,1295.5,,,1,"b'b"" Bringing over the conversation that I started on the wrong pull request. You just posted: ![image]url  This should have almost all of its information reorganized the default templates we use for posts and people probably aren\'t going to be a good fit. Instead", rearrange each of the elements you already have so that they fit something more along this structure: @anildash favorited 10 tweets with links in them," in case you want to check them out:Photo by @voguemagazine on Instagram [ url  ] tweeted by Mistrella Murphy at 6:52PM on August 20Google [ url  ] tweeted by Gina Trapani at 11:51AM on August 19Dog Day [ url  ] posted by Anil Dash at 11:51AM on August 19""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1665,closed,6,2013-08-06 03:33:46,220.63,,1,,"b""b' How does this look"," Anil? ![screenshot from 2013-08-26 02 33 03]url  The text in the first link is actually the link description. The second link shows how a default link would look like if some of the parameters are not set... You can also have a look at the [commit]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1665,closed,7,2013-08-06 03:33:46,191.58,,,1,"b'b"" Very close! We\'ll just want to refrain from showing the embedded tweet so we stay in line with Twitter\'s embedding guidelines"," and instead we\'ll link the timestamp to the tweet from which the link was extracted.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1665,closed,-,-,-,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,opened,2013-08-09 08:18:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,title,2013-08-09 08:18:58,00:00,,1,,"b""b' New insight: Reply Rate Insight'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,body,2013-08-09 08:18:58,00:00,,1,,"b'b"" This insight shows an averaged time taken to get  to the user\'s posts. Fixes #1623.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,1,2013-08-09 08:18:58,1013.05,,,1,"b'b"" Thanks Nilaksh! This is a good one", I\'m excited to see it this week on my installation. I wound up renaming it from Reply Rate to Response Time since it\'s not just replies, and it\'s timing when any kind of response comes in. I also scheduled it for Fridays since we had an insight on Wednesdays," but not yet Friday. cc: @anildash ""'",,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,closed,2013-08-13 01:12:17,1013.32,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,2,2013-08-09 08:18:58,921.78,,,1,b'b\' ![gina_trapani_s_thinkup-2 2]url  Hi Nilaksh I\\\'m starting to see this insight on my installation now. It looks great! There are a couple of things I think we should do to make it a little more conversational, and match the editorial style of existing insights.  First, always use the numeric version of numbers versus the word version," but the current copy mixes both (""1"" and ""one."")  Next", to make the insight more conversational," when the number before the time interval is 1 we can just say ""every hour"" or ""every day"""," versus ""every 1 hour."" Finally", for brevity\\\'s sake," we can drop the ""new"" in ""new comment"" and ""over the"" in ""over the last week.""  With those changes", the first example in the screenshot would read: ginatrapani\\\'s tweets averaged 1 reply every hour last week," faster than the previous week\\\'s average of 1 reply every 2 hours. [Bold ""1 reply every hour""] The second example would read: ginatrapani\\\'s checkins averaged 1 comment every day last week"," faster than the previous week\\\'s average of 1 comment every 7 days. [Bold ""1 comment every day""] Let me know what you think. Apologies for being so nitpicky", but it\\\'s often these minor details that make the difference between an app sounding like a robot or a friend.\'',,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,reopened,2013-08-23 16:33:49,921.53,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,3,2013-08-09 08:18:58,435.68,,,1,"b'b\' Hi Gina. You\\\'re not being nitpicky at all! Good thing you started this discussion. Dropping ""over the"" in ""over the last week"" is okay by me but I think the ""new"" in ""new comment"" should stay. Sure", it is obvious that the responses would of course be new but writing it still, in my opinion, adds a little bit of delight for the user reading it. Its changing a simple fact into a positive conclusion. What do you think?\'',,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,4,2013-08-09 08:18:58,394.03,,1,,"b'b"" I still think we should drop it"," but years of editing a web site has turned me into an absolutist about wordiness. I see the argument for keeping it. Let\'s ask @anildash to be the tie-breaker. What do you think?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,5,2013-08-09 08:18:58,187.12,1,,,"b'b"" Last things: let\'s lowercase the T in Response Time", and maybe consider icon-time," since that\'s the focus of the message.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,6,2013-08-09 08:18:58,737.93,,1,,"b'b"" Hi Gina. I\'ve made necessary changes and also removed the \'new\'"," I\'ll put it back if @anildash says so... Have a look at #1700.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,7,2013-08-09 08:18:58,1393.05,,1,,"b'b\' I say the ""new"" stays. :)\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,closed,2013-08-29 18:39:03,125.23,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1670,closed,-,-,-,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,opened,2013-08-23 19:06:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,title,2013-08-23 19:06:10,00:00,,1,,"b""b' New plugin: Instagram'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,body,2013-08-23 19:06:10,00:00,,1,,"b""b' This is an Instagram plugin that can take followers", media," comments and likes from Instagram. It was based on the Facebook plugin. This is my first contribution so please let me know if there are changes I need to make.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,closed,2013-08-26 21:12:17,126.12,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,1,2013-08-23 19:06:10,712.05,,1,,"b""b' Hi @dnna can I help you get this pull request ready?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,2,2013-08-23 19:06:10,619.25,,,1,"b""b' Hello @ginatrapani . Yes", please," I would really appreciate some assistance. This is my first contribution so any help would be welcome :) PS. There also some discussion in the relevant thread at the mailing list: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,reopened,2013-09-01 17:17:28,1205.18,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,3,2013-08-23 19:06:10,1333.27,,1,,"b""b' Hi @dnna Can we rewrite the plugin to be PHP 5.2 compatible? Why do we need 5.3-only code?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,4,2013-08-23 19:06:10,1384.23,,1,,"b'b"" Hi @ginatrapani . The 5.3 code is the Instagram library. It was by far the best PHP library I could find for Instagram"," but I\'ll try to use another if we want to avoid the 5.3 code. I\'ll look into it in the weekend.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,5,2013-08-23 19:06:10,163.25,1,,,"b'b"" Thinking it through", I\'m okay with using 5.3 code if it degrades gracefullyfor 5.2 users, ie, explains 5.3 is required, doesn\'t throw errors, etc.Right now it looks like the build fails in 5.2. Might be worth fixing thatand the 5.2 user experience versus switching libraries. Sent from my mobile Hi @ginatrapani url  . The 5.3 code is theInstagram library. It was by far the best PHP library I could find forInstagram," but I\'ll try to use another if we want to avoid the 5.3 code.I\'ll look into it in the weekend. \\xe2\\x80\\x94Reply to this email directly or view it onGitHuburl .""'",,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,6,2013-08-23 19:06:10,420.92,,1,,"b'b"" Hello @ginatrapani ", I have been busy in the past few days so I didn\'t get the chance to look it over. Not having to switch library is very nice, I\'ll find out what is failing with PHP 5.2 and make it gracefully degrade," it should be ready in the next few days.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,7,2013-08-23 19:06:10,1072.6,,,1,"b""b' Great"," thank you!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,8,2013-08-23 19:06:10,1163.72,1,,,"b'b"" Hello @ginatrapani ", after some trial and error I have found the problems and added version checking to ensure that the plugin gracefully degrades if the PHP version is < 5.3 . Basically for 5.2 users the plugin won\'t show up at all, like if it doesn\'t exist. Showing it on the list with a friendly message saying it requires PHP 5.3 will take a little more work," do we want to do this too or is what we have enough?""'",,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,9,2013-08-23 19:06:10,248.28,1,,,b'b\' Hi @dnna, I\\\'m sorry I haven\\\'t been around recently, I was tied up  ThinkUp\\\'s crowdsourcing campaign. But I haven\\\'t forgotten about your or this pull request! One of our experienced plugin developers, @AaronKalair, is going to help get this pull request ready to merge starting next week. Aaron," here\\\'s a starter todo list as I see it:[ ] Squash all these commits and rebase on my master branch[ ] Database structure: Use ThinkUp\\\'s field naming convention the main inconsistency I see is that internal_post_id should be post_key for consistency with other tables.[ ] Database structure: Correct tu_ comment typo ""Interal"" should be ""Internal""[ ] Post model object: Update with the two fixes above.[ ] Test coverage: Verify all new and changed functions have corresponding tests. To start", it looks like PhotoMySQLDAO is missing tests for its functions.[ ] Code style sweep: Make sure docblocks are complete,  names adere to our style guide. (Excluding the Instagram extlib.)[ ] Insights: Let\\\'s make as many of the existing insights that can easily get generated for Instagram are working. For the insights that aren\\\'t working, let\\\'s make some notes on what has to happen to hook them up.\'',,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,10,2013-08-23 19:06:10,1386.95,,1,,"b'b"" Hi", @ginatrapani there\'s code in here for the old style dashboard," do you want it removing or leaving in ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,11,2013-08-23 19:06:10,909.57,,,1,"b'b"" Let\'s remove it. Thanks Aaron.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,12,2013-08-23 19:06:10,443.55,,,1,"b'b"" Hey @ginatrapani", This is what the generic post template looks like for Instagram: ![likespike]url  Would you like anything changing ? I thought about adding the actual picture but the problem is there\'s no way to get the picture URL from the information in the posts table. We had a similar issue with the YouTube plugin but were able to just move the information we needed into the posts table," I don\'t see anywhere we\'d want to put the URL in the posts table though.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,13,2013-08-23 19:06:10,26.4,,1,,"b""b' How about changing the post template to check for the network parameter?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,14,2013-08-23 19:06:10,13.37,,1,,"b""b' We can pass the photo object instead of the post object.. Since it inherits all the parameters from the post model"," everything else would display the same and we can add another check to see if its a photo and show the picture accordingly. Does this sound feasible?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,15,2013-08-23 19:06:10,18.48,,,1,"b'b"" This sounds good"," essentially we\'d just need to add an if statement to the beginning of the Insights saying: if(network == instagram) {  post = getPhoto(id ... );} And then in the post template add something similar if(network == instagram) { img =post->photourl} Shall I do this @ginatrapani  ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,16,2013-08-23 19:06:10,1296.57,,1,,b'b\' Yep, that sounds good but it doesn\\\'t solve the problem of not having aplace to store the post permalink, right? I believe we have a similarproblem with Facebook posts not having their permalink stored. We mightwant to add a permalink field to the posts table. Does that sound crazy? Sent from my mobileOn Dec 11, 2013 11:22 AM,"Aaron Kalair"" notifications@ wrote:\''
ThinkUp	1697	closed	17	AaronKalair	2013-08-23 19:06:10	194.05		+1		b'b"" We\'re storing the instagram posts permalink in the photos table currently do you want it moving to the posts table ?""'
ThinkUp	1697	closed	18	ginatrapani	2013-08-23 19:06:10	54.63		+1		b'b"" Thinking this through some more yes.  Looking at #1008 and #357 I see we need permalinks in several situations, not just photos. It\'s just not something specific to a photo, so it should be in posts versus photos. Let\'s use a text field (since a URL can be longer than 255 characters) and make the default null. That sound okay Aaron?""'
ThinkUp	1697	closed	19	AaronKalair	2013-08-23 19:06:10	120.2			+1	b""b' Yep sounds fine.  What do you think of this ? ![template]url '",,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,20,2013-08-23 19:06:10,5.5,,,1,"b'b"" Looks good! let\'s go with it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,21,2013-08-23 19:06:10,1132.87,,,1,"b'b"" Hey @dnna I wanted to thank you again for this pull request. @AaronKalair made lots of progress with Instagram insights and templates", and I\'ve merged the code here: a310d96cb89f503455334e6bc55137a7fd9caf65 Before I merge into master, I\'d like to make the plugin a bit more restrained about how many API calls it makes per crawl. Right now I believe it pulls all your  and all your friends every crawl, and that seems inefficient and could possibly get us into trouble with Instagram. So the last todo is to only pull all your friends if the total number of friends has changed since the last crawl," and only newest . The latest code will live in this branch until we make that update. Thanks again! url ""'",,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,closed,2014-02-11 15:05:52,1308.4,3,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,22,2013-08-23 19:06:10,442.48,1,,,"b'b"" Hey @ginatrapani I\'ve started working on the improvements you\'ve requested for the instagram plugin. I have looked into reducing the amount API calls when dealing with a user\'s friends. Unfortunately I don\'t think the API supports just a friends count"," because of this getting a friends count would still require pulling a user\'s friends list every crawl. I\'ve moved onto making the insight only pull the newest photos and comments and I should hopefully have that finished soon.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,23,2013-08-23 19:06:10,184.22,,,1,b'b\' @gbrady92 that\\\'s great news, thank you!  For friends," let\\\'s just crawl the whole list at most once every other day. The easiest way to do that is to store a ""last_crawled_friends"" date in the options table", and check if that\\\'s older than 48 hours. If so, crawl again. If not, don\\\'t.\'',,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1697,closed,-,-,-,4,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,opened,2013-08-26 18:39:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,title,2013-08-26 18:39:48,00:00,,1,,"b""b' Like Spike Insight'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,body,2013-08-26 18:39:48,00:00,,,1,"b""b' Hi", As we discussed here is the Like Spike insight," highlighting videos with all time highs and peaks over the average for 30 / 90 / 365 days. ![screenshot from 2013-08-26 18 19 02]url ![screenshot from 2013-08-26 18 18 53]url  It also adds a method to convert numerical multipliers to a string as per the insight guidelines and also includes methods to generate the hot videos charts for any attribute.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,closed,2013-08-26 19:05:22,25.57,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,reopened,2013-08-26 21:50:51,165.48,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,1,2013-08-26 18:39:48,895.03,,1,,"b""b' Changes discussed above are now part of this commit.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,2,2013-08-26 18:39:48,434.98,,1,,b'b\' Hi Aaron, This commit combines different changes into one diff: the InsightTerms modifications, and the insight. When you can, separate discrete changes like this into separate commits for easier review. The insight needs some work, but @nilakshdas needs the InsightTerms changes to proceed with his development, so I broke out the InsightTerms modifications and reviewed those first. I made some changes to your implementation and wanted to explain them here: First, I combined getMultiplierAdverb and getMultiplierDecreaseAdverb. I didn\\\'t see any reason why those couldn\\\'t be the same function. The advantage of combining them is that it decreases the number of possible valid values for $type from 3 to 2 (no more \\\'multiplier-decrease\\\'). Then I noticed that $number could be a string (for getOccurrencesAdverb) or an int the rest of the time, which doesn\\\'t make sense. All of these functions convert a number to a term, so they should all only accept ints. So I modified getOccurrencesAdverb to accept ints only. Then we were down to 3 function, one public function getNumberTerm which took a parameter $type to route the logic to one of two private functions. This didn\\\'t make sense to me. So I deleted the public function and simply made the two private functions public. This way the call to the function only takes 1 parameter (not 2, including type), it\\\'s always an int, and it\\\'s clear what you\\\'re going to get back based on the function name.  This reduces the possibility that a programmer would pass in an irrelevant value for $type," like ""occurrence."" This reduced code and enforced a tighter contract between functions. (More on Design by Contract: url  I made the changes to the tests", and committed this in cc06e9dd954e24aca4ec3533823bb8bd6b81027f This change will require changes to how you call these functions in this insight. I\\\'ll review that separately.\'',,,,,,,,,,,,,,,
ThinkUp,1704,closed,3,2013-08-26 18:39:48,8.97,,1,,b'b\' Hi Aaron, This insight involved a ton of code and you\\\'ve gotten really far with it. Looking at the user interface in the screenshot, I think the main thing we have to improve is the presentation. The layout in the screenshot is pretty wonky, with the chart and the video misaligned, the username kind of floating there on top," the ""8 hours ago"" text hanging off the end there. I\\\'m not convinced we need to display the video inline in the insight at all", since the insight links to it in the copy. @anildash, do you have suggestions for improving the  elements of this insight?\'',,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,4,2013-08-26 18:39:48,5.45,,1,,"b'b"" Hey Gina", I agree regarding displaying the video inline," I included it because it was always done for the other \'spike\' insights but  I think it would look better without.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,5,2013-08-26 18:39:48,14.68,,,1,"b""b' ![6]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,6,2013-08-26 18:39:48,11.93,,,1,"b'b"" Looks better! No need to repeat the record at the end of the insight copy of the first", one, we don\'t do that currently: url  So it can simply be: 100 people liked Aaron Kalair\'s video My Slideshow 3. Second one looks great," just missing a name link.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,7,2013-08-26 18:39:48,2.48,,1,,"b'b"" As we already have the name and link at the start shall I remove the second occurrence of the persons name and replace it with \'the\' ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,8,2013-08-26 18:39:48,0.83,,,1,"b""b' Yes"," good idea.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,9,2013-08-26 18:39:48,17.67,,1,,"b""b' Hows this ? ![screenshot from 2013-09-05 18 50 46]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,10,2013-08-26 18:39:48,240.62,,,1,"b""b' Thumbs up! (haha)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,closed,2013-09-06 09:58:17,727.43,0,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ThinkUp,1704,closed,-,-,-,0,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
