REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,15,2013-04-14 07:37:46,543.38,,1,,"b""b' Maybe we can close the issue now?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,16,2013-04-14 07:37:46,1390.83,,,1,"b""b' Yes!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,closed,2014-10-26 15:43:49,486.05,0,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,17,2013-04-14 07:37:46,84.45,,,1,"b'b"" I mean: no"," because it doesn\'t solve my original question :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,reopened,2014-10-27 17:08:16,84.45,0,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,18,2013-04-14 07:37:46,387.42,,,1,"b""b' I agree that  ing a sprite multiple times should attempt to re-build a sprite file. Would be nice if Compass was smart enough to prevent that from happening.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,19,2013-04-14 07:37:46,1350.88,,,1,"b'b"" Hi @verlok. I was having similar issue", when using mixin for my sprites. Apparently after removing sprite-url($sprites) from mixin and substitutting it with variable (like this: $sprites-url: sprite-url($sprites) ) the problem went away. I\'m not sure if this is helpful. I always thought it\'s supposed to happen, but I\'m really glad that it\'s not happening any more.  For more information I\'m on Windows 8.1, with Ruby 2.0, using Grunt as a task runner. I\'m not using force flag (when I tried using it," I got an endless loop). I\'m using default sprite generation engine and my compass version is 1.0.0 alpha 19 .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,20,2013-04-14 07:37:46,1078.17,,,1,"b'b"" Hi @szczups","  Seems like I\'m having the same issue. Could you provide more details on how to fix it? Thanks.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,21,2013-04-14 07:37:46,52.58,1,,,"b'b"" @T2L ", sure thing. I\'ll try to explin simply by pasting example from mixin above:  In my case, the problem was with the **$sprite-url($spriteMap)**. What I did? Instead of calling directly $sprite-url() I put there variable , wchich by default I keep in _. So code after change would look like this:  I hope it\'s understandable. And after I did that, I only get one message that spritemap was unchanged," without checking each sprite element. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,22,2013-04-14 07:37:46,1342.8,,,1,"b""b' Hi @szczups"," Thanks! Your approach does fix the issue!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,closed,2014-12-09 15:29:55,1341.65,1,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,23,2013-04-14 07:37:46,15.15,,1,,"b""b' @verlock now that this creates a file size bloat issue"," should this necessarily be closed?  Do we want to accept one fix with another problem?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,24,2013-04-14 07:37:46,22.83,,1,,"b""b' So to wrap this up"," this is the solution of this issue:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,25,2013-04-14 07:37:46,27.58,,1,,"b'b\' @thejase I deleted my comment because... 1) the problem of the ""bloat"" dowsn\\\'t depend on the initial issue opened here (we\\\'ve gone off topic)2) to stay off topic", for what I experienced there isn\\\'t any other solution except the bloat if we want to use different sprites for different screen densities, as SASS doesn\\\'t accept the inside a directive, throws an error, and kills your build. In other words, the ideal solution would be to do the following: That, in our dreams, would produce the following css code: But instead of doing that," it just throws the error ""You may not @extend an outer selector from within @media.""", but it\\\'s a SASS limit and it doesn\\\'t have nothing to do with compass.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,26,2013-04-14 07:37:46,70.92,,1,,"b'b"" FWIW", I\'ve done tests and gzip takes care of most of the bloat you would get w/o Sass @extend by compressing the repitition. Furthermore, sourcemaps become less valuable when using @extend. As such, I used to use @extend religiously," but now I leverage mixins more.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,27,2013-04-14 07:37:46,91.73,,1,,"b""b' @jedmao: do you happen to have any numbers (original bs gzip) of your tests?  Simply curious. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,28,2013-04-14 07:37:46,218.93,1,,,"b'b"" @thejase I tracked it down. Yes. Our source code had 78 occurrences of  ", which I replaced with  . The new file was 10 KB heavier, as expected, but gzipped they were both 34 KB on disk. 33.1 KB for the file with all the statements in it and 33.2 KB for the file w/ the statements. With a delta of 0.1 KB gzipped, you have to ask yourself, is it really worth all the headache? Such marginal gains; yet, it totally screws up sourcemaps and it\'s hard to read in-browser when you have 200 selectors all pointing to the same thing. I\'m using mixins from now on. I was all about for a while," but now I think it\'s kind of evil. I should write a blog post about this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,29,2013-04-14 07:37:46,303.55,,,1,"b""b' Yes"," you should!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,30,2013-04-14 07:37:46,388.25,,1,,"b""b' url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,31,2013-04-14 07:37:46,1099.37,,1,,"b""b' @jedmao"," what about browser performance?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,32,2013-04-14 07:37:46,1130.57,1,,,b'b\' It\\\'s been known that modern browser CSS parsing performance is more affected by repetition of rules (mixin method) over repetition of selectors (extend method). I conclude that neither is better practice, as both have their own significant issues.\\xc2\\xa0 I usually never cared much for journalism that uses command or black-or-white methodologies,"like ""stop"" or ""never."" \\xc2\\xa0The frontier changes so quickly", that this way of thinking often becomes outdated and seems foolish very quickly.\\xc2\\xa0 I digress before I begin to sound foolish myself. On Wed, Dec 10, 2014 at 4:39 AM, Roman Paska notifications@wrote:\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,33,2013-04-14 07:37:46,1422.83,,1,,"b'b"" @thejase do you care to provide us with an article that supports your claim that CSS parsing performance is more affected by repetition of rules over selectors? I haven\'t heard that before"," myself. @T2L I haven\'t done any performance testing as of yet.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1251,closed,-,-,-,3,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,opened,2013-05-08 04:27:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,title,2013-05-08 04:27:36,00:00,,1,,"b""b' required extension from an extension in extensions_dir does not get recognized'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,body,2013-05-08 04:27:36,00:00,,1,,"b'b"" When adding an extension that requires another extension"," compass does not pick up the other required extension in the (or extensions/ if that is not set). The docs say:  ## example setup Note: modular-scale requires sassy-math in it\'s [modular-]url  **** (no require set here) **sass-extensions/** **** **compass compile**  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,1,2013-05-08 04:27:36,48.57,,1,,"b'b"" So I\'m adding the top level directories of the extensions folders to the ruby load path which should solve this problem ex: notice the last 3 elements in the array""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,2,2013-05-08 04:27:36,8.43,,1,,"b""b' @krisbulman try this branch url  and see if it suites this use case'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,3,2013-05-08 04:27:36,388.07,,1,,"b'b"" Switched to the _extension_load_paths_ branch and ran from source", and ran it with the initial configuration. It failed again with the same error.  BUT to test I tried unpacking modular-scale to the directory without specifying the root name and it worked.. so the primary unpacked gem must retain the version number to work. example:  **sass-extensions/**   Then," if I switch back to the base names and recompile **sass-extensions/**   I get the original error of not being able to find sassy-math.  I\'ve tested this in both \'Compass 0.13.alpha.4\' (release) and the _extension_load_paths_ branch with the same results. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,4,2013-05-08 04:27:36,147.23,,1,,"b""b' Can you make a small repo that causes this error I think there maybe an error in your require. It should work like ruby gems where you require the ruby file from the extensions lib  folder. Sent from my iPhone'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,5,2013-05-08 04:27:36,21.87,,1,,"b""b' @scottdavis  url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,6,2013-05-08 04:27:36,7.03,,1,,"b'b"" @scottdavis I wasn\'t aware it also needed to be required from the extensions folder"," i\'ll try that...  **EDIT** no dice. let me know if you see anything obvious **NOTE** renaming modular-scale/ to modular-scale-1.0.6/ works""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,7,2013-05-08 04:27:36,295.72,,,1,"b'b"" @krisbulman Ive pushed more changes to the extension_load_paths branch my test case is passing and your example works fine for me. I\'m going to close this and merge in the changes to master.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,closed,2013-10-05 19:44:31,916.92,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,reopened,2013-10-05 19:51:48,7.28,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,8,2013-05-08 04:27:36,7.62,,1,,"b'b"" Actually I found a race condition so this isn\'t ready yet""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,9,2013-05-08 04:27:36,12.85,,1,,"b""b' so if you add this to the top of your config file using that test project you posted everything should work.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,10,2013-05-08 04:27:36,171.38,,1,,"b""b' @krisbulman can you try this again? and verify'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,11,2013-05-08 04:27:36,145.97,1,,,"b""b' ping @krisbulman can you give this a spin and verify that it works then ill update the docs'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,12,2013-05-08 04:27:36,1233.93,,,1,"b""b' I think this is fixed now. Please test against the latest prerelease (1.0.0 or greater)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,closed,2013-12-12 21:56:16,124.47,1,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1279,closed,-,-,-,1,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,opened,2013-06-13 13:58:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,title,2013-06-13 13:58:50,00:00,,1,,"b'b\' Referencing a path for ""compass compile"" as argument does not behave like parameter-less ""compass compile""\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,body,2013-06-13 13:58:50,00:00,1,,,b'b\' In PowerShell on Windows 8, follow these steps to reproduce:1. Create a new test-folder, for example  2. In PowerShell create compass-project here with  3. Create a subfolder in  , named  4. Add images to  -folder5. In add and  6. Navigate to another folder," for example ""C:\\\\""7. Execute You will get the following error-message: ... **To get expected behavior**: navigate with PowerShell to and just execute  .\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,1,2013-06-13 13:58:50,1409.67,,1,,"b""b' compass version?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,2,2013-06-13 13:58:50,3.78,,1,,"b""b' Latest Ruby-gem from yesterday"," so it should be 0.12.2.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,closed,2013-08-12 18:51:19,292.48,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,reopened,2013-08-12 18:51:21,0.03,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,3,2013-06-13 13:58:50,130.08,,1,,"b'b"" This is a problem for me too. We can\'t use Compass spriting AND integrate Compass into our automated build process until this is resolved.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,4,2013-06-13 13:58:50,436.88,,1,,"b""b' Hello"," can you tell me please what you put for images source path in this file () tell me please what is root for your project?url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,5,2013-06-13 13:58:50,1160.4,,1,,"b'b\' For me it\\\'s this line:images_dir = ""images""\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,6,2013-06-13 13:58:50,1161.62,,1,,"b'b"" For me it\'s all the default values from  .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,7,2013-06-13 13:58:50,1184.83,,1,,"b'b"" @sebnilsson I\'ve just found that it works if you use slashes in the path argument instead of backslashes""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,8,2013-06-13 13:58:50,1438.22,,1,,"b'b\' For me it\\\'s this line:images_dir = ""images"" can you tell me what is your root ? for example in my project this is root folderurl  in compass folder you can find  url  source for images is in img folder / ... images for sprites in config I was wrote thisurl  then I wrote i scss file this @import ""sprites/*.png""; if you want space betwen sprites $sprites-spacing: 20px; for some element .some_selector {  @include sprites-sprite(""image_name""", false, 0px, 0px);}\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,9,2013-06-13 13:58:50,6.3,,1,,"b'b"" Everything in my project is normal as per the defaults for _compass create_. To be honest I don\'t think the paths or project layout are an issue. The problem is that the path of the Compass project passed by argument to _compass compile_ needs to use forward-slashes", even when it\'s a Windows machine and would therefore naturally use backslashes. This is obviously a bug with a very simple workaround," but it should at least be clearly documented.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1319,open,-,-,-,1,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,opened,2013-09-30 07:45:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,title,2013-09-30 07:45:45,00:00,,,1,"b""b' added always even positions to the smart-layout with an extra padding of 2'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,body,2013-09-30 07:45:45,00:00,,1,,"b""b' Added the always even positions to the smart layout to fix the ghosting of retina sprites. they get divided and if there positions is odd the position will be not on a int. This will fix that '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,1,2013-09-30 07:45:45,305.88,,1,,"b""b' I like the thought behind this patch"," but it needs the test cases updated before i accept it.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,2,2013-09-30 07:45:45,6.8,,1,,"b""b' ahh"," ok will do that when I got more time.. prob somewhere later this week.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,closed,2013-09-30 12:58:26,312.68,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,reopened,2013-09-30 12:58:29,0.05,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,3,2013-09-30 07:45:45,713.58,,1,,"b""b' ping?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,4,2013-09-30 07:45:45,637.78,,1,,"b""b' ok"," took a while but I updated the test cases and altered the sprite generation a bit to have a  result.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,5,2013-09-30 07:45:45,29.85,,1,,"b'b\' I see that ""rcov"" fails in the 1.9+ builds.. as that needs to be converted into ""simplecov"" that is not part of this pull request.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,6,2013-09-30 07:45:45,419.3,1,,,"b'b"" I\'m closing this PR because there\'s been too much change since it was initially submitted. Sorry", We\'re going to do better going forward. Hopefully, someone can resubmit the change against 1.0. Features should be submitted to the master branch, bug fixes to the stable branch. @scottdavis has refactored sprites considerably," we need to rebase this work to take his recent changes (soon to land on master) into account.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,closed,2014-08-18 18:58:57,360.47,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,7,2013-09-30 07:45:45,41.15,,1,,"b""b' Should be on top of the changes coming in #1771.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1392,closed,-,-,-,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,opened,2013-12-30 23:18:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,title,2013-12-30 23:18:54,00:00,,1,,"b""b' EACCES Error on Compass watch'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,body,2013-12-30 23:18:54,00:00,1,,,"b'b\' I am running osx 10.8.5. with gem version 1.3.6 and ruby 1.8.7 (2012-02-08 patchlevel 358) [universal-darwin12.0]. Today i\\\'ve removed all local gems. Afterwards i wanted to give thh Sass and Compass prerelease versions a spin alongside a certain gem. I\\\'ve installed:  The local gem list looks like that:  But when i tried ""compass watch"" on a sample sass snippet i\\\'ve received an error like in an previous alphas descibred in the issue here: url . It\\\'s just odd that it happens on a ""clean install"" here. i\\\'ve performed a compass watch trace afterwards: If you need any further informations let me know. Best regards Ralf p.s. and sorry again for the accidental topic only post in the first place. \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,closed,2013-12-30 23:19:35,0.68,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,1,2013-12-30 23:18:54,0.75,,1,,"b""b' You really should provide more info.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,2,2013-12-30 23:18:54,5.82,1,,,"b'b"" sorry i\'ve entered the string in the wrong field. Basically wanted to search the issue tracker first for cross referencing. I am in order of entering the infos right now and then reopen the issue again. Till then i wanted to keep the issue closed to not clutter the issue list. Give me a few more minutes please. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,reopened,2013-12-30 23:37:16,17.68,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,3,2013-12-30 23:18:54,13.08,,1,,"b""b' Can you try with a modern version of Ruby?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,4,2013-12-30 23:18:54,9.32,,1,,"b""b' ruby 1.9.3p392 (2013-02-22 revision 39386) [x86_64-darwin12.3.0] would be ok? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,5,2013-12-30 23:18:54,5.87,,1,,"b'b"" Yes. It is likely not the reason for your issue but that\'s kinda the first thing i would try.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,6,2013-12-30 23:18:54,3.18,,1,,"b""b' I highly recommend using url  to manage your gem dependencies. Also makes it way to switch to  versions'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,7,2013-12-30 23:18:54,6.8,,1,,"b'b"" @lolmaus i\'ll give it a try @scottdavis i will give it a try after i tried a clean install of compass like described above with ruby 1.9.3 (to have the same setting) . Already read about the recommendation about bundler"," but also the flaw that it isn\'t working with Codekit which prevented me from trying yet. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,8,2013-12-30 23:18:54,21.28,,1,,"b'b\' @lolmaus ok as you expected. The error isn\\\'t turning up  with ruby 1.9.3. the other difference was that with the standard ruby version i\\\'ve ""sudo"" installed gems while with ruby 1.9.3 i\\\'ve just ""gem installed"" without sudo. Maybe a permissions issues based on the install location. \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,9,2013-12-30 23:18:54,9.2,,1,,"b""b' It is 100% a permissions issue not related to compass if you have more issues the proper place for this would be the google group Sent from my iPhone'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,closed,2013-12-31 00:42:21,65.08,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,reopened,2014-01-17 21:17:48,1235.45,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,10,2013-12-30 23:18:54,1244.1,,1,,"b""b' This is an issue with configuring listen'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,11,2013-12-30 23:18:54,120.4,,1,,"b""b' @scottdavis Would this work?  I keep all of the compiler paths I believe and just whittle down the actual watched directories. url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,12,2013-12-30 23:18:54,11.15,,1,,"b'b"" @impatient I\'m not against this and if you would like to submit pr we will review it""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,13,2013-12-30 23:18:54,1005.37,,,1,"b""b' just to let you know I do have the very same problem. Would be nice if you could review (and  merge?) the pull request'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,14,2013-12-30 23:18:54,148.27,1,,,"b'b"" In Sass 3.3 I added a new method to importers: url  So all we need to do is iterate over the normalized load paths and accumulate the  . Note also", that listen really dislikes it if you watch a subdirectory of a watched directory. You will get multiple events for the same change. So it\'s important to remove those entries like so: url  Note that I really want to switch compass over to Sass\'s watcher. In 3.3 I rewrote the Sass watcher with this in mind. So I don\'t really care if this code is perfect," as it will probably go away soon.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,15,2013-12-30 23:18:54,1046.63,,1,,"b'b"" Question about the pull request.  I removed the framework stylesheets directory from the list of directories to watch.  Does this make sense? Is there a case where the framework directories should need to be watched? Here it is trying to listen to:  /-core-1.0.0/ Would it be better to determine file rights and do a poll there if necessary and write a warning? I\'ll clean up the pull request to not duplicate code"," with the expectation that it will be rewritten at some point.  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,16,2013-12-30 23:18:54,251.2,,1,,"b""b' Updated commit assuming the answer to the following question is no.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,17,2013-12-30 23:18:54,356.0,,1,,"b""b' To me works with:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,18,2013-12-30 23:18:54,171.92,,1,,"b""b' I am having the same issue. I am on ruby version 2.0.0p247 (2013-06-27 revision 41674)"," but my error was on line 1143 rather then 1039 as @rpkoller shows. Here is my trace: And using as @Bobz-zg states allows me to watch my project without error.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,19,2013-12-30 23:18:54,1056.93,,,1,"b'b"" yep", works with \'sudo bundle exec compass watch\'," but seems not good way! Help US!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,closed,2014-03-10 09:29:45,731.95,3,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
compass,1497,closed,20,2013-12-30 23:18:54,795.97,1,,,"b""b' Still no solution other than running a sudo command? I have the same problem"," and the symptoms of whatever problem this is sure makes working in the command line a pain.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
