REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,title,2011-07-08 00:48:53,00:00,,1,,"b""b' Image metadata is retained'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,body,2011-07-08 00:48:53,00:00,,1,,"b""b' Issue 343 from Created by: **ilya**On Sun Oct 10 05:43:12 2010 _Priority: Normal__Status: Confirmed_ Image metadata should probably be stripped of privacy-sensitive information on photo upload.  Posted on Github by rsofaer on 2010/10/08 12:38:10 -0700'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,1,2011-07-08 00:48:53,0.07,,,1,"b""b' Comment by: **archi**On Thu Oct 14 16:57:12 2010 Hi", I believe this a good idea, BUT: Some users like to share where they made an image, or what camera and which settings they used. We should not just rip the information out of the image," but offer them an option to delete some or all of the personal meta information!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,2,2011-07-08 00:48:53,0.03,,1,,"b""b' Comment by: **Hexagon**On Thu Oct 14 21:54:46 2010 My vote: default is to strip all info"," with an option to retain the metadata for uploaded files'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,3,2011-07-08 00:48:53,0.03,,1,,"b""b' Comment by: **neuromancer**On Fri Feb 18 19:58:48 2011  is displaying this information on the image. (you can find the source here: url  )I think we should let the user decide but default will be strip all.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,4,2011-07-08 00:48:53,230.52,,1,,"b""b' Closing as we actually want to keep the image metadata. See #2322 and #2531.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,closed,2012-01-10 04:39:32,230.65,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,5,2011-07-08 00:48:53,327.97,,,1,"b""b' Hmmm could we reopen this. I think we should strip most of the EXIF data by default and give user a choice in settings to retain all EXIF data on image uploads. Right now I guess we just retain everything.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,reopened,2013-12-02 11:41:15,421.72,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,6,2011-07-08 00:48:53,98.55,,,1,"b""b' Agree with @jaywink that it would be good to strip out metadata by default"," giving each user the option (in their user settings) to retain it.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,7,2011-07-08 00:48:53,863.65,1,,,"b'b"" It would be good to strip out by default don\'t required metadata", like orientation (see #2322)," artist and copyright (see #2531). Users (me included) can be very impressionable by information extract in metadata Sorry for my english.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,8,2011-07-08 00:48:53,284.57,,1,,"b'b"" @tobiasgnu nobody\'s working on that so you can take it if you want to.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,9,2011-07-08 00:48:53,1153.83,,1,,"b""b' Well", i dont use Ruby," but can know in the future.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,10,2011-07-08 00:48:53,501.47,,1,,"b""b' Hey", did we officially decide about that," or do we need a loomio vote?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,11,2011-07-08 00:48:53,418.28,,1,,"b'b"" I think we can all agree that this is something we want. EXIF data in animage can do a lot to reveal where somebody is; this somewhat recent casecomes to mind:url  Mostly"," we\'d want to strip things like location data.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,12,2011-07-08 00:48:53,36.18,,1,,"b""b' However", I do take the point above about respecting EXIF where it can help to identify the photographer for copyright purposes (when the photographer wants this). It could be that rather than simply stripping EXIF from all images, when EXIF is detected in an image being uploaded," a pane pops up giving a list of the various fields and asking whether the user wants to retain each. This could give full control.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,13,2011-07-08 00:48:53,3.3,1,,,"b'b\' Imho just a ""strip metadata"" question would be enough asking for each tag would make it a bit bloaty. But more importantly"," the default should be in settings. It could be for example 3 options ""always strip (default)", ask," never strip"". Personally I would find it highly annoying if every time I upload a photo some popup asks me something ;)\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,14,2011-07-08 00:48:53,0.03,,1,,b'b\' @goob Yeah, but I suppose the challenge there is that it would create more work, there might be a whole new step for posting from an end-user perspective," and we would basically have to come up with an entirely new section of UI dedicated to just that. It might be easier just to put a checkbox in the Privacy Settings section that just says ""Strip location field in image data"".\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,15,2011-07-08 00:48:53,753.87,,1,,"b'b"" Please don\'t strip", at least by default, the IPTC copyright metadata fields. DeadSuperHero\'s checkbox would be a sensible solution, and in fact I\'d suggest making that checkbox on by defaultmost potential users aren\'t aware that their cell phone snaps have a latitude and longitude embedded in them," most people who\'d be okay with publishing that information are going to be willing to set a checkbox.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,16,2011-07-08 00:48:53,94.63,,,1,"b""b' I second this. It would be a good extra privacy provision for users.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,closed,2015-01-18 14:33:19,172.07,2,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,779,closed,-,-,-,2,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,842,closed,opened,2011-07-08 00:54:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,842,closed,title,2011-07-08 00:54:45,00:00,,1,,"b""b' Sortable aspects'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,842,closed,body,2011-07-08 00:54:45,00:00,,1,,"b""b' Issue 435 from Created by: **MrZYX**On Tue Oct 26 15:28:47 2010 _Priority: Normal__Status: New_ I would like to be able to change the order of aspect(-tab)s. Maybe through simple up and down arrows on the manage page. Currently the order seems to be the order of adding"," with weired behavior after rename.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,842,closed,1,2011-07-08 00:54:45,1076.32,,1,,"b""b' I opened a pull request for that'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,842,closed,closed,2011-08-04 10:14:49,560.07,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,842,closed,reopened,2011-08-04 10:14:56,0.12,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,842,closed,2,2011-07-08 00:54:45,924.53,,1,,"b'b"" I just wanted to say this is now implemented. I\'m closing this issue. ;-)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,842,closed,closed,2011-08-04 10:15:37,0.68,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,842,closed,-,-,-,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,opened,2011-07-08 01:00:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,title,2011-07-08 01:00:57,00:00,,1,,"b""b' Photo tagging'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,body,2011-07-08 01:00:57,00:00,,1,,"b""b' Issue 502 from Created by: **nithyananthan**On Mon Nov  1 01:50:51 2010 _Priority: Normal__Status: New_ Project aims to do photo-tagging on the pictures posted by the user. The user and his friends will be able to tag any of their friends.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,1,2011-07-08 01:00:57,0.03,,1,,"b""b' Comment by: **MichaelChrisco**On Mon Nov  8 20:58:04 2010 Currently working on this feature. Whould have working sometime in the next 2 weeks. Mockups are created"," just need to code it out. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,2,2011-07-08 01:00:57,0.0,,1,,"b""b' Comment by: **MichaelChrisco**On Mon Nov  8 20:58:31 2010'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,3,2011-07-08 01:00:57,0.02,,1,,"b""b' Comment by: **MichaelChrisco**On Tue Nov  9 03:10:20 2010 We got the Rspec working with it", the DB storing,  and the basic haml code. After the CSS is done," we will upload it onto git. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,4,2011-07-08 01:00:57,0.02,,1,,"b""b' Comment by: **MichaelChrisco**On Thu Nov 11 00:48:03 2010 worked on here: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,5,2011-07-08 01:00:57,0.03,,1,,"b'b"" Comment by: **MrZYX**On Sun Dec 12 18:26:43 2010 What\'s the status?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,6,2011-07-08 01:00:57,0.02,,1,,"b""b' Comment by: **MrZYX**On Fri Mar  4 14:26:58 2011 Heard nothing of it it in three months"," resetting the status.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,7,2011-07-08 01:00:57,1197.77,,1,,b'b\' If the concept of Diaspora is really to protect our privacy life, I propose my ideal way for photo-tagging : When a user upload a picture with friends on the pictures : 1Diaspora should auto-detect faces on photos ( url  ) 2The user should identify each person on the picture (if the auto-face recognition fail," he can correct it) 3All faces should be extracted and each of them should be saved in independant files (3 peoples on the photo means 3 more files). We also keep the ""x","y"" coordinates of the top left corner for each faces. 4All faces should be automatically blurred on the picture and saved like that on the server (to prevent any browser plugin to bypass the blurring system", and prevent the right-click / save picture option). 5Diaspora notify each tagged persons to ask them the autorisation to show their face on this picture. 6The picture is immediatly visible on the user publisher wall / album, but every faces are blurred. The list of users tagged on the picture are not yet visible for the public. 7Each tagged user have received a notification," and they can answer ""I Accept"" or ""I Refuse"". (future options : always accept from this contact", accept only for my mutual friends or friends in aspect X,Y,Z etc...) 8When a tagged user accept, then his name is show under the picture, and his small picture is now show on the top of the global picture," to the exact ""x","y"" coordinates. Then he can again change is mind", and refuse again," or re-accept later etc. May be a special link ""download picture"" could be usefull", where we generate a picture of the current visible state. What do you think about my idea ?\'',,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,8,2011-07-08 01:00:57,663.1,,,1,"b""b' To protect our privacy lets use facial recognition. No thanks.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,closed,2011-08-08 08:01:56,420.98,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,reopened,2011-08-08 08:02:19,0.38,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,9,2011-07-08 01:00:57,0.67,1,,,"b""b' Oops. :/'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,10,2011-07-08 01:00:57,5.92,1,,,"b'b\' Nygu: When I speak about ""face recognition"""," I don\\\'t speak about ""member recognition"" !The goal is not to have the same system than FaceBook (even if this system is really usefull"," it\\\'s can be really dangerous for our privacy life). I speak about ""face recognition""", I mean, the part of the photo where a face is found. And idealy, detect all the body, but this seems not yet possible. Do you understood what I try to explain ? (sorry for my english !)\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,11,2011-07-08 01:00:57,791.02,,1,,"b""b' Maybe facial recognition is just a way to protect our privacy. You would know when a picture of you is upload... everyone should know it. It is relative....'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,closed,2012-01-09 08:50:22,48.05,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,905,closed,-,-,-,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,opened,2011-07-08 01:01:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,title,2011-07-08 01:01:26,00:00,,1,,"b""b' Seed Migration Wizard'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,body,2011-07-08 01:01:26,00:00,,1,,"b""b' Issue 505 from Created by: **Wavesonics**On Mon Nov  1 20:03:57 2010 _Priority: Normal__Status: New_ There should be a wizard in the Account UI for migrating your seed from one pod to the another", all server to server. This way contacts could be notified of the move in a secure way," and the old account could be deleted when the move was complete.##   There is a **[$165 open bounty]url  on this issue. Add to the bounty at [Bountysource]url  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,1,2011-07-08 01:01:26,0.05,,1,,"b""b' Comment by: **Hexagon**On Mon Nov  1 20:45:46 2010 +1'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,2,2011-07-08 01:01:26,0.02,,1,,"b""b' Comment by: **Cathryne**On Fri Nov 26 18:43:11 2010 +1 with a user-defined overlap time until the old account automatically closes.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,3,2011-07-08 01:01:26,1140.1,,1,,"b""b' This is sincerely critical .... any idea on the state of this ? (or the partial photo & xml export ? )'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,4,2011-07-08 01:01:26,6.33,1,,,"b'b"" It\'s not being worked on yet. I guess it\'ll come somewhere during beta. On the one hand I think it\'s a shame"," on the other hand I\'m glad they are working on more usable things first.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,5,2011-07-08 01:01:26,1375.12,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,6,2011-07-08 01:01:26,119.18,,,1,"b'b"" I\'m willing to work on this with someone else.  Have a good amount of programming experience", but just learned , due to classes," unable to work on it every day. Anyone else willing to help with this?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,7,2011-07-08 01:01:26,1061.52,,1,,"b""b' If there s need for it", i d be willing to help with this: relevant experience: databases, replication, migration (12 yrs mysql, 15 yrs general sql), db architecture,coding: C, perl," php _no_ skills in ruby at all :('""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,8,2011-07-08 01:01:26,199.72,,1,,"b""b' Linking [diaspora discussion on this topic here]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,9,2011-07-08 01:01:26,116.7,,,1,"b'b"" I\'ve sent ideas to diaspora-dev in [this mail thread]url  thanks for the discussion"," guys!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,10,2011-07-08 01:01:26,9.28,,,1,"b""b' great. i ll gladly contribute where it s needed -i m blank on ruby though. my feeling is that we ll have to look _a little bit_ at database structure", redundancies," in the process -though you rightfully say it s out of scope here but it s something i ll gladly comment on / help with.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,11,2011-07-08 01:01:26,1319.7,,1,,"b""b' Any progress on this? Seems like an important feature before going to beta.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,12,2011-07-08 01:01:26,266.92,,1,,b'b\' It\\\'s not on the beta checklist, and though it is an important feature, I don\\\'t think it need be -Diaspora\\\'s built on an iterative development process," so ""Beta"" is much more fluid (and possibly having less substantial meaning) here than it is in other sorts of Free Software projects.  That last sentence is my opinion only", so it\\\'s fine if you feel differently. More directly, I\\\'m trying to learn the internals of Diaspora (strong documentation ), before I attempt this, as well as coordinating a release for my own Free Software Project in the next two weeks.  I plan to attack it around Thanksgiving (US one, three weeks away).  That\\\'s my approximate timeframe.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,13,2011-07-08 01:01:26,1228.37,,1,,"b'b"" I\'m not sure if or when I\'d be able to help out on this", but whoever works on this, it would be ideal if the system could take care of updating all your  of the move for you. Transparently, too," so the remote pods will just receive an update when they next check for information. It just seems important that this doesn\'t recreate the hassle of changing email addresses or phone numbers.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,14,2011-07-08 01:01:26,218.73,,,1,"b""b' Perhaps it would be a good idea if there is functionality to not only move accounts"," but in the same process to merge accounts...And perhaps to sync more than one instance of an account between two or more servers: for redundancy purposes.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,15,2011-07-08 01:01:26,211.08,,1,,"b""b' Would the move generate a HTTP 301 Permanent Redirect to the new page location"," or would the old pod mirror the updates from the new pod?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,16,2011-07-08 01:01:26,1161.6,,1,,"b'b"" That would depend on whether one moved or merged the account (301) or synced them (mirror). Although you should be able to log into either pod if you\'re syncing.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,closed,2012-01-09 08:50:22,468.93,1,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,17,2011-07-08 01:01:26,35.13,,1,,"b""b' Follow up #2616'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,18,2011-07-08 01:01:26,885.3,,1,,"b""b' Hey"," is this really abandoned? You advertised this feature on your very fist landing page:url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,19,2011-07-08 01:01:26,1244.0,,1,,"b""b' I would like to see this feature implemented soon'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,20,2011-07-08 01:01:26,814.87,,,1,"b'b"" Yes"," this would be great. What would happen if a pod closes down or doesn\'t update the version of Diaspora??""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,21,2011-07-08 01:01:26,689.73,,1,,"b'b"" This issue is closed but linked to from url  #2616 (mentioned as \'follow-up\') is closed as well", so the only \'status\' might potentially exist in a mailing list archive. Wouldn\'t it make sense to update the home page to stop sending people here? I\'d vote to remove that \'coming soon\' feature," because it seems it\'s not. At the very least the link to this specific issue should be removed.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,22,2011-07-08 01:01:26,749.02,,,1,"b""b' This is essential for the long-term viability of the Diaspora mission; the whole point ti to have freedom of movement.  Still"," great job Diaspora HQ.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,23,2011-07-08 01:01:26,579.78,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,24,2011-07-08 01:01:26,405.05,,1,,b'b\' This feature would be handy.  Also since this is clearly dead," the ""coming soon"" should be removed from diasporaprojects home page.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,25,2011-07-08 01:01:26,122.12,,1,,"b""b' url  is the accumulated feature discussion for this issue. This is still high priority"," but apart from many ideas we never really got any code for this...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,908,open,26,2011-07-08 01:01:26,390.67,,1,,"b'b"" So we can\'t move pods easily yet? We just have to delete our old account and make a new one? I thought this was going to be a main feature but seems its not completed. I see that I can export data but not import. Least on  which I plan to move from soon.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
