REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,138,closed,body,2011-04-20 15:07:52,00:00,,1,,"b""b' Hi", it seems that usernames that contain special characters (such as \\xc3\\xa9, \\xc3\\xa8 etc.) are not interpreted correctly in RC1. Take a look at this screenshot to see an example: url  (?? instead of \\xc3\\xa9) Best,"Philipp'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,138,closed,1,2011-04-20 15:07:52,461.78,,1,,"b""b' Oh"," this will need fixing before 0.2.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,138,closed,2,2011-04-20 15:07:52,704.63,,1,,"b""b' Found a possible solution here: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,138,closed,3,2011-04-20 15:07:52,440.73,1,,,"b'b"" This is fixed in 949e2ed46412243d9e181214c8a8266eeb7fe37c and happens because the streamreader is using the wrong encoding. Unfortunately due to a bug in mono url  setting the right encoding doesn\'t work at the moment. So the fix will only appear when that new mono version is released.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,138,closed,closed,2011-04-21 17:55:01,167.15,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,138,closed,4,2011-04-20 15:07:52,841.3,,1,,b'b\' Hi,This still seems to be a problem," as I have an accented character in my username and it looks garbled in the recent changes log and the restored filenames : ""\\xc3\\x83\\xc2\\xab"" in place of ""\\xc3\\xab"" (windows client) Have you got a solution by any chance? Even if I have to use the unaccented ""e"" is there a way to edit the client configuration to do this ?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,138,closed,reopened,2015-04-09 10:26:14,991.22,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,138,closed,5,2011-04-20 15:07:52,150.28,,1,,"b""b' @bobardkor which version are you using?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,138,closed,6,2011-04-20 15:07:52,18.82,,1,,"b""b' Duplicate of #1532?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,138,closed,7,2011-04-20 15:07:52,2.07,,1,,"b'b"" I\'m using the version currently available for download on the main page"," seems to be 1.4.0""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,138,closed,8,2011-04-20 15:07:52,285.68,,1,,"b'b"" @BarryThePenguin yes"," it\'s very well possible this was fixed already. @bobardkor is it possible for you to compile from source to see if that fixes it?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,138,closed,closed,2016-01-26 02:45:58,979.73,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,138,closed,-,-,-,1,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,opened,2011-04-22 21:54:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,title,2011-04-22 21:54:18,00:00,,1,,"b'b"" Mac client doesn\'t get notified (0.2RC1)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,body,2011-04-22 21:54:18,00:00,,1,,"b""b' No notification window appears when turning them on. Even if I restart the app (and cycle through OffOn)", nothing appears. config: custom git server, mac os 10.6.7," sparkleshare 0.2RC1.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,1,2011-04-22 21:54:18,9.3,,1,,"b'b"" Isn\'t the icon jumping? It should have a badge too. Growl notifications aren\'t implemented yet.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,2,2011-04-22 21:54:18,30.35,,,1,"b'b"" let me check with another machine"," my config goes wierd... I\'ll reopen an issue if I can reproduce the problem.Thanks for your quick reply by the way.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,closed,2011-04-22 22:33:58,39.67,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,reopened,2011-04-27 19:38:35,1264.62,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,3,2011-04-22 21:54:18,1272.75,,,1,b'b\' Ok I can reproduce my problem: client1=ubuntu (compiled sparkleshare from HEAD) client2=macos (built version in the  folder), custom server. I don\\\'t know if it is related but I have the CET timezone issue already reported in a previous issue -sparkle crash if I try to see the log-). If I modify a file on client2, client1 gets notified. If I modify a file in client1, nothing happens on client2 (and no error messages in the Console).  If I restart sparkleshare, I pull client1 modifications. So, it seems that client2 does not receive the IRC notification message (firewall problem?). Is there a way to make sure that the irc listener is ok ?  By the way," what do you think about a ""Manual sync"" functionality in the clients ?  \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,4,2011-04-22 21:54:18,982.0,1,,,"b""b' @dcoeurjo can you check the console output from client2? I think it has trouble connecting to irc.That would defeat the purpose of the program. The bugs just need to be fixed.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,5,2011-04-22 21:54:18,180.28,1,,,b'b\' Nothing special im the console on client2: when sparkles. are starts up," I have a ""irc listening"" + an IP address and that\\\'s all.  Then I have couple of git messages but no errors. Concerning the feature", I definitely agree with you... It would help in my case but it may not be relevant.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,6,2011-04-22 21:54:18,2.07,1,,,"b""b' Very strange. That all sounds good...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,7,2011-04-22 21:54:18,146.8,,,1,"b'b"" I\'m pretty sure that this is because something changed in the notification system"," and you\'re running two different versions. I changed it again today :) The only way to find out is to build both versions from git and see if it still happens.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,closed,2011-05-14 17:37:51,1319.27,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,8,2011-04-22 21:54:18,550.47,1,,,"b'b"" You may be right but at this point I can\'t compile the source on my mac (I don\'t use macport -but brewand I have issues to install a recent ). If you release a new RC version (and it\'s macos binary)  I could run the test but at this point I am a bit stuck . By the way", since my problem seems to be very specific and probably outdated, feel free to close this issue... l\'ll wait for the next release. Le 14 mai 2011 \\xc3\\xa0 10:37," hbonsreply@ a \\xc3\\xa9crit :""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,142,closed,-,-,-,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,156,closed,opened,2011-04-29 07:46:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,156,closed,title,2011-04-29 07:46:22,00:00,,1,,"b""b' Fixed static window size'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,156,closed,body,2011-04-29 07:46:22,00:00,,,1,"b""b' For people with non-standard font sizes"," the Setup Window is too small. GTK does a good enough job to figure out the size of the window.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,156,closed,1,2011-04-29 07:46:22,282.35,,1,,"b'b"" I\'ve kept the size fixed"," because quite often the  would jump when going through the steps. So I think this needs a better solution.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,156,closed,2,2011-04-29 07:46:22,507.73,,1,,"b'b"" Oh"," I did not really check for that. However I have updated my branch and SparkleIntro now uses a  as it\'s container. So the window computes it\'s size based to the largest child.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,156,closed,closed,2011-05-02 20:56:27,790.08,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,156,closed,3,2011-04-29 07:46:22,0.03,,1,,"b'b"" Oh"," I did not really check for that. However I have updated my branch and SparkleIntro now uses a  as it\'s container. So the window computes it\'s size based to the largest child.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,156,closed,reopened,2011-05-02 20:56:42,0.25,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,156,closed,4,2011-04-29 07:46:22,98.97,,,1,"b'b"" Good idea! I\'ll test and merge it before 0.2.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,156,closed,5,2011-04-29 07:46:22,933.08,,1,,"b'b"" Can you reference the private variables with ? i know it\'s not done in all of the code"," but i\'d like to move to that kind of scheme.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,156,closed,closed,2011-08-26 22:21:32,84.83,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,156,closed,-,-,-,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,opened,2011-05-05 02:28:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,title,2011-05-05 02:28:25,00:00,,1,,"b'b"" Doesn\'t allow Gitolite Repositories""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,body,2011-05-05 02:28:25,00:00,,1,,"b'b\' Gitolite (a git authentication system) repositories take the format ""ssh://**:**my-repo name"" rather than ""ssh://**/**my-repo name"" The GUI automatically prepends the folder name with a slash", which makes adding a gitolite repository impossible. I don\\\'t mind if the workaround is non-GUI, but I cannot seem to find a workaround period. Seriously looking forward to using this. Hope you can take a look at it soon.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,1,2011-05-05 02:28:25,39.05,,,1,"b""b' I was trying to figure out how to use gitolite on a non-standard port since the colon is being used to reference the repo and I think this thread might have the solution to the problem here: url  as a side note gitolite+gitweb seems like a good authentication+web interface for sparkleshare'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,2,2011-05-05 02:28:25,441.25,,,1,"b'b"" Great call Igordon. Guess I should\'ve tested more extensively before raising the warning flag! And here I forked for nothing...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,closed,2011-05-05 10:28:43,480.3,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,3,2011-05-05 02:28:25,156.05,,1,,"b'b\' So what was the solution in the end? Did you leave out the "":""?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,4,2011-05-05 02:28:25,177.63,,,1,"b""b' Turns out that if you use an explicit SSH url to reference the git repo"," you can use slash notation just like a normal repo! '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,5,2011-05-05 02:28:25,4.52,,,1,"b'b"" Ok"," just asking because if you did some kind of workaround it\'s better to fix it in sparkles. Good that it works. :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,6,2011-05-05 02:28:25,1069.47,1,,,b'b\' Unfortunately this solution doesn\\\'t work for me. My gitolite repos only respond at a url such as username@server: not ssh://username@. When I try the latter, it seems to work," but the console spits out this: 16/06/11 10:51:56 PM  [0x0-0x11e11e][69574] 22:51:56 [Cmd] / clone ""ssh://username@"" ""/""16/06/11 10:52:02 PM  [0x0-0x11e11e][69574] R access for  DENIED to jeff16/06/11 10:52:02 PM  [0x0-0x11e11e][69574](Or there may be no repository at the given path. Did you spell it correctly?)16/06/11 10:52:02 PM  [0x0-0x11e11e][69574] fatal: The remote end hung up unexpectedly16/06/11 10:52:02 PM  [0x0-0x11e11e][69574] 22:52:02 [Git] Exit code 12816/06/11 10:52:02 PM  [0x0-0x11e11e][69574] 22:52:02 [Fetcher] Failed\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,7,2011-05-05 02:28:25,41.27,,,1,"b'b\' A little more info on this; gitolite does NOT appear to allow explicit ssh:// protocol connections ie on the commandline: This works:git clone username@server: This does not:git clone ssh://username@ I think the latter does authenticate with SSH but gitolite does not make the correct connection to the appropriate ""virtual gitolite user""", thus failing gitolite\\\'s repository permissions system. At the end of the day I got this working by: \\xe2\\x80\\x94 manually checking out my repo from the terminal into my sparkleshare folder using the syntax gitolite likes: git clone username@server: \\xe2\\x80\\x94 hand-modified the  file, adding the following: I also tried the following instead of the above, which also seems to work fine: Ultimately my conclusion is that it would be ideal if sparkleshare could allow a more flexible entry of the server details, at the very least not presuming ssh:// as it appears to at present and perhaps ideally not mandating the / between the server and the repository name. ps thanks for the awesome work on sparkleshare... loving it :)\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,8,2011-05-05 02:28:25,355.65,,,1,"b'b"" Unless something major has changed without me noticing it", this may be an issue with the way you defined your repository in your conf. It still seems to work fine with me," and I\'m running both more or less vanilla.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,9,2011-05-05 02:28:25,89.58,,1,,"b""b' @test66 If this works: Can you also check if the following command works: (note the ~ in the url) The server: syntax is explicit supported by git: url  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,10,2011-05-05 02:28:25,768.75,,1,,"b'b\' @joshuafcole: ""may be an issue with the way you defined your repository in your conf"" \\xe2\\x80\\x94 do you mean my gitolite config? If so", I\\\'m not aware of anything unusual I could even be doing in there; my repos are defined like: If you mean my Sparkleshare config, it\\\'s entirely possible I haven\\\'t defined the XML config properly but that\\\'s really the essence of this issue; to request that the GUI allow entry of the gitolite-format server details. @wimh \\xe2\\x80\\x94\\xc2\\xa0here\\\'s what I got:  \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,11,2011-05-05 02:28:25,1167.37,,1,,"b'b"" Not sure if it\'d help", but try RW+. + gives a few special permissions likethe ability to perform nonFFWs and such. I tend to give myself fullpermission to my repo so that\'s the only differentiating factor I can seebetween my config and yours. I do agree that it shouldn\'t be necessarythough. On Thu, Jun 16, 2011 at 11:51 PM," test66 <reply@>wrote:##  Screw the environment. Please print this email immediately. And then burnit.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,12,2011-05-05 02:28:25,312.27,,,1,"b'b"" Tried that (RW+) with a fresh repo and no luck", same result. As far as I can see," it\'s simply not possible for me to enter the details of my gitolite-configured repository into Sparkleshare.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,13,2011-05-05 02:28:25,857.92,,1,,"b""b' I have setup Gitolite on [windows]url  for some testing. I see gitolite is very picky on the syntax. These two commands work: But everything else I tried does not work"," including these simular do not work:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,14,2011-05-05 02:28:25,25.6,,,1,b'b\' @wimh, thanks for this; you have an ssh:// syntax above that I haven\\\'t tried previously," and it works for me with Sparkle! Since Sparkleshare presumes ssh:// in the url (check the ~/ file to see this) my experience would suggest that the only syntax to add a gitolite repo to Sparkleshare is: ssh://user@ ...where repo is your gitolite repo with or without the .git on the end Thus the values you\\\'d put into Sparkleshare ""Add remote folder..."" would be:Address:// user@serverFoldername: reponame (with or without .git on the end) Seems simple stated this way but I was mislead due to other threads I read while working this out that seemed to state you need the full server path to the repo if you are using the ssh:// protocol. This appears not to be the case. I had been confused as I presumed others had a simpler server directory structure (my gitolite server is on a shared host", thus is under /) Thanks all who added to this thread and helped me get this working!\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,15,2011-05-05 02:28:25,1.35,,,1,"b'b"" Glad it worked. I\'ll reopen this so that it goes into the documentation.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,reopened,2011-06-27 22:16:21,707.63,1,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,16,2011-05-05 02:28:25,351.02,,,1,"b'b"" Hmmm.. I\'m testing sparkle on my Gitolite VM and not having any luck. Here\'s the folder from my :   sparkle    Git ssh:// works for me in terminal if I use git clone", so I\'m not quite sure what the issue is. Here\'s a dump from the console: 6/28/11 9:04:48 PM  [0x0-0x466466][87022] Identity added: (snip)6/28/11 9:04:48 PM  [0x0-0x466466][87022] 21:04:48 [Cmd] / log -1 format=%H6/28/11 9:04:48 PM  [0x0-0x466466][87022] fatal: bad default revision \'HEAD\'6/28/11 9:04:48 PM  [0x0-0x466466][87022] 21:04:48 [Cmd] / rev-list reverse HEAD6/28/11 9:04:48 PM  [0x0-0x466466][87022] 6/28/11 9:04:48 PM  [0x0-0x466466][87022] Use \'\' to separate paths from revisions6/28/11 9:04:48 PM  [0x0-0x466466][87022] Unhandled Exception: : startIndex + length 6/28/11 9:04:48 PM  [0x0-0x466466][87022] Parameter name: length6/28/11 9:04:48 PM  [0x0-0x466466][87022] at  (Int32 startIndex, Int32 length) [0x00000] in :0 6/28/11 9:04:48 PM  [0x0-0x466466][87022] at  () [0x00000] in :0 6/28/11 9:04:48 PM  [0x0-0x466466][87022] at  () [0x00000] in :0 6/28/11 9:04:48 PM  [0x0-0x466466][87022] at  ( path,  backend) [0x00000] in :0 6/28/11 9:04:48 PM  [0x0-0x466466][87022] at  ( path,"  backend) [0x00000] in :0 6/28/11 9:04:48 PM  [0x0-0x466466][87022] at  ( folder_path) [0x00000] in :0 6/28/11 9:04:48 PM  [0x0-0x466466][87022] at  () [0x00000] in :0 6/28/11 9:04:48 PM  [0x0-0x466466][87022] at  () [0x00000] in :0 6/28/11 9:04:48 PM  [199]([0x0-0x466466][87022]) Exited with exit code: 1 Where is it attempting to run / log? Remotely? I\'ll have a pile of documentation ready when this is done :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,closed,2011-06-29 20:36:06,1339.75,1,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,17,2011-05-05 02:28:25,1045.93,,1,,"b""b' Can someone who has gotten gitolite+sparkleshare working create a small wiki article about how to do it?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,18,2011-05-05 02:28:25,1128.62,,1,,"b'b"" I\'ve made a small start at url  but I\'m not sure how to move it into the appropriate section on url  \\xe2\\x80\\x94 can someone do that for me?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,19,2011-05-05 02:28:25,1130.82,,1,,"b""b' @jeff-h done'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,166,closed,-,-,-,1,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,169,closed,opened,2011-05-08 10:40:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,169,closed,title,2011-05-08 10:40:45,00:00,,1,,"b""b' filesystemwatcher is slow on mac'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,169,closed,1,2011-05-08 10:40:45,763.37,,1,,"b'b"" url  Setting MONO_MANAGED_WATCHER=1 in  fixes it"," but it takes a few seconds to respond to events.It\'s better than nothing. Exploring the Cocoa API for a watcher.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,169,closed,2,2011-05-08 10:40:45,1068.78,,1,,"b""b' I removed MONO_MANAGED_WATCHER=1 again as it uses 100% cpu. Need a different solution...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,169,closed,3,2011-05-08 10:40:45,172.1,,1,,"b'b"" Made something custom that isn\'t such a resource hog: 8457204cc53f80cfea3f""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SparkleShare,169,closed,closed,2011-05-31 20:05:00,564.25,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
