REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,18,2015-03-10 14:02:03,794.68,,1,,"b""b' @dzonder changes made by @mrhanlon are note merged yet and issue persist in current released versions. You can try the branch mentioned by him and tell if the problem is fixed there for you. Until issue is resolved you can try a workaround by putting this in in some of your applications:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,19,2015-03-10 14:02:03,43.83,,,1,"b'b"" Yep", same here, in version 3.1.0. I see the double entries in the advances settings, and the menu\'s don\'t show up if the actual content is below a different page as the menu. Strangely enough it does seem to work quite fine, unpublished, published and even when I log out. But as soon as I reload apache (or restart the debug server) the menu\'s disappear. @vstoykov Thanks for your suggestion," but it doesn\'t seem to have any effect on the behavior of my menu\'s...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,20,2015-03-10 14:02:03,1074.48,,1,,"b'b"" Awesome feedback guys. To be clear", _most_ of the issue has been solved in the above-mentioned PR for the 3.0.x branch. What remains is more of an ugly cosmetic issue with the Advanced Page Settings. I\'ll try to fix this asap. Once these are committed to the Support 3.0.x branch," we\'ll port it up to 3.1 too.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,21,2015-03-10 14:02:03,1067.38,,1,,"b'b"" Hi all", what is the status of this bug? I\'m developing a website that\'s supposed to go live on the 1st of June. It\'s almost finished except for the menu\'s. They organize workshops, courses and trainings, so I made an application to manage these. They all share the same models, but they are divided in three categories. The urls of the courses are: /some-fixed-name/[category_slug]/[slug]. I created three menus that filter on the category: WorkshopMenu, CourseMenu, TrainingMenu. These should show up under the pages /workshops/, /courses/, /trainings/. When I assign a menu to a page, it shows up properly and all works as expected, until I restart the webserver. Than they just disappear and the page admin shows that no menu is selected. It shows the same behaviour in development mode ( runserver) and in live mode (service apache2 reload). I don\'t really know how to proceed," all URLs are correct and unique and I don\'t seem to get any errors. Any thoughts on this?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,22,2015-03-10 14:02:03,989.38,,1,,"b""b' @mkoistinen Anything we can do to help get this to the finish line? Is the only thing left to fix the fact that the menus are shown multiple times in the admin?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,23,2015-03-10 14:02:03,599.55,1,,,"b'b"" Sorry all", I\'ve been particularly consumed with personal things lately (like moving to another country in less than 1 week). However," I am going to try to focus on this again starting.... now! =)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,24,2015-03-10 14:02:03,95.93,1,,,"b'b"" Thanks @mkoistinen ! About to move 3",000 miles myself," I feel your pain. I\'ll watch the PR url  and let us know there if you need any help testing etc.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,25,2015-03-10 14:02:03,174.72,,1,,"b""b' Anyone care to test the updated version of this branch: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,26,2015-03-10 14:02:03,11.42,,,1,"b""b' Will be able to in a couple hours"," thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,reopened,2015-06-05 14:15:17,97.03,4,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,27,2015-03-10 14:02:03,1198.82,,1,,"b'b"" reopening this as it\'s not fixed yet""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,28,2015-03-10 14:02:03,328.5,,1,,"b""b' This should have been fixed in #4042@jsma @Astone @vstoykov @mbi @mrhanlon @dzonder could you please give latest branch a try? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,29,2015-03-10 14:02:03,44.67,,1,,"b""b' I will test these changes tomorrow at work and will told you if my problems are gone.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,30,2015-03-10 14:02:03,646.28,,1,,"b'b"" With current branch a can\'t see the problem. For me it looks ok.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,31,2015-03-10 14:02:03,1.73,,,1,"b""b' Thanks @vstoykov !'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,32,2015-03-10 14:02:03,26.6,,1,,"b""b' Fixed in #4042 '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,closed,2015-07-03 07:43:25,1048.13,4,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,3936,closed,-,-,-,4,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,opened,2015-04-16 20:53:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,title,2015-04-16 20:53:18,00:00,,1,,"b""b' Edit mode modals are displayed incorrect'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,body,2015-04-16 20:53:18,00:00,1,,,b'b\' Hi," I just did a fresh installation of django cms following the ""How-To-Guides"". Playing around with the edit mode"," I noticed that some modal windows behave very strange. Examples:The ""advanced settings"" modal gets minimized immediatly after it pops up.If I click on ""page settings"" the modal opens also in minimized mode. Clicking on the ""maximize"" button (small square in the right top corner) doesn\\\'t have any effect on the modal.  I\\\'m using Firefox 37.0.1. Django==1.7.7django-classy-tags==0.6.1django-cms==3.0.12django-mptt==0.6.1django-sekizai==0.8.1djangocms-admin-style==0.2.5html5lib==0.999six==1.9.0South==1.0.2virtualenv==12.0.7 RegardsLars\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,1,2015-04-16 20:53:18,1142.0,,1,,"b""b' [Here]url  is a short screencast that demonstrates the issue.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,2,2015-04-16 20:53:18,298.43,1,,,"b'b"" I suspect you have old local storage or cookies? Could you try to clear all browser cookies and local storage and see if this issue persists? If so"," can you also  your cache to make sure you\'re loading the correct ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,3,2015-04-16 20:53:18,803.8,1,,,"b'b"" I don\'t know if it\'s related but sometimes my modals are also a bit weird (like described in  #1215). I\'m using Firefox though and django-cms 3. The modals are full width and have a really low height. The handler to resize the modal does not work everytime and the maximize button does nothing most of the time. The behavior is quite non consistant. Have I messed up the config? Any advise?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,4,2015-04-16 20:53:18,1127.77,,1,,"b'b"" @adrienbrunet Does the height of the resulting modal increase as you add more test plugins to a page? I\'m experiencing what I believe is a similar"," or the same issue. I\'m running DjangoCMS 3.1.3 & Firefox (42.0Beta5). Not reproducible in Chrome""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,5,2015-04-16 20:53:18,474.57,,1,,"b'b"" Somehow", I\'m not able to reproduce my bug. (I haven\'t changed anything though). If it occurs again," I let you know asap.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,6,2015-04-16 20:53:18,10.08,,1,,"b""b' @adrienbrunet we also made significant improvements in django-cms 3-2 to the modal :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,7,2015-04-16 20:53:18,11.37,,1,,"b""b' :+1: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,closed,2015-10-19 13:22:29,989.18,3,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,8,2015-04-16 20:53:18,41.42,,,1,"b'b"" FWIW"," I\'m experiencing the same symptoms in the latest RC. Chrome again is fine.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,reopened,2015-10-19 14:05:35,43.1,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,9,2015-04-16 20:53:18,3.23,,1,,"b'b\' @koobs  related to:The ""advanced settings"" modal gets minimized immediatly after it pops up.If I click on ""page settings"" the modal opens also in minimized mode. Clicking on the ""maximize"" button (small square in the right top corner) doesn\\\'t have any effect on the modal. ??\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,10,2015-04-16 20:53:18,1.93,,,1,"b""b' @FinalAngel  Advanced settings modal gets minimized (to the height of the number of elements in the page structure) immediately after it pops up. See my url  Edit: Clicking the restore window button undocks the window fine.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,11,2015-04-16 20:53:18,15.27,,1,,"b""b' @koobs I cant reproduce this issue: url  Can you try to do the following in your browsers console: and see if the issue persists?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,12,2015-04-16 20:53:18,1243.47,,1,,"b""b' @koobs cannot reproduce with latest develop. can you still reproduce the issue? is there anything special about the project itself?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,13,2015-04-16 20:53:18,39.98,,1,,"b""b' @vxsx Could you reproduce with previous versions? Re: the project; I believe I tested with the verbatim templates available in the documentation: url  Specifically template1/template2'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,14,2015-04-16 20:53:18,2.07,,1,,"b""b' @FinalAngel localStorage was not the issue (@mkoistinen had already asked me to clear that setting while helping me debug on IRC"," prior to reporting the issue here)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,15,2015-04-16 20:53:18,37.75,,1,,"b""b' @koobs cannot reproduce with 3.1 or 3.0'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,16,2015-04-16 20:53:18,292.93,,1,,"b'b"" @all: After a fresh installation of python and django on my machine the issue didn\'t occur any more. I guess the problem was caused by some incompatible versions in the required packages.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,17,2015-04-16 20:53:18,8.77,,,1,"b""b' thanks for the update @teutobod closing this than for now :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,closed,2015-11-23 17:28:08,202.55,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4039,closed,-,-,-,3,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,opened,2015-05-12 12:06:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,title,2015-05-12 12:06:56,00:00,,1,,"b""b' added fix for show_menu_below_id and soft_root'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,body,2015-05-12 12:06:56,00:00,,1,,b'b\' When using show_menu_below_id you want to get past soft_root," as mentioned in the documentation. url ""Note that soft roots will not affect the menu when using show_menu_below_id.""\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,1,2015-05-12 12:06:56,581.35,,1,,"b'b"" @douwevandermeij I\'d like a regression test for this""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,2,2015-05-12 12:06:56,651.13,,1,,"b""b' I added a test"," but it seems to work both on develop as on master... Any ideas?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,3,2015-05-12 12:06:56,271.62,1,,,"b'b"" I can\'t reproduce the error (so without my fix) on 3.1.0 but only on 3.0.9.It fixes the 3.0.9 issue", but doesn\'t help or harm in 3.1.0.I think this commit did fix the problem: url I\'m not sure which fix is better, but problem is resolved anyhow. Though, the other commit did ~~not~~ have a regression test. I have an extra test..Shall I propose the test only," without code fix?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,4,2015-05-12 12:06:56,58.47,,1,,"b""b' @douwevandermeij are versions of 3.0.x later than 3.0.9 affected by this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,5,2015-05-12 12:06:56,23.68,,1,,"b""b' Yes"," 3.0.13 is still affected.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,6,2015-05-12 12:06:56,9.3,,1,,"b'b"" @douwevandermeij Leave just the test in this PR and we\'ll merge it@mkoistinen I\'d merge this and #3509 into 3.0.x branch and then forward port it. I can take care of doing this.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,closed,2015-06-05 15:00:00,173.07,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,reopened,2015-06-05 15:04:04,4.07,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,7,2015-05-12 12:06:56,83.65,,,1,"b""b' Merged in #4175 Thanks @douwevandermeij for your contribution!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,closed,2015-06-10 16:06:10,62.1,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4107,closed,-,-,-,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4228,open,opened,2015-07-02 17:05:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4228,open,title,2015-07-02 17:05:11,00:00,,1,,"b""b' Wrong render of show_menu_below_id menu tag'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4228,open,body,2015-07-02 17:05:11,00:00,,,1,"b'b"" Hi", when I use show_menu_below_id tag in my page and want to show menu of pages which doesn\'t contain currently selected menu node menu is rendered improperly. For example:Root\\\\Page1 <-current page\\\\Page11 <-{% show_menu_below_id Page11_ID 0 100 0 1 %}\\\\Page111\\\\Page1111\\\\Page112\\\\Page12\\\\Page2 menu should be rended as:Page111Page112 But what I got is:Page111\\\\Page1111Page112 Problem is in cut_levels function in ," where if there is no selected node (as it is out of the scope in previous level) tree is not cut properly. So I added the following code: Best regardsBorut""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4228,open,1,2015-07-02 17:05:11,1137.68,,1,,"b""b' @mkoistinen can we implement this for 3.2?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4228,open,2,2015-07-02 17:05:11,275.13,,1,,"b""b' closed in favour of url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4228,open,closed,2015-11-02 16:38:01,1412.83,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4228,open,reopened,2016-03-29 20:42:23,244.37,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4228,open,-,-,-,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4314,closed,opened,2015-07-24 17:57:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4314,closed,title,2015-07-24 17:57:04,00:00,,1,,"b""b' Structure board not positioning placeholders after 3.1.2 upgrade'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4314,closed,body,2015-07-24 17:57:04,00:00,,1,,"b'b"" Really odd one this is", but I\'ve just pushed an upgrade to 3.1.2 which was fine testing on my machine, but now it\'s on a dev server all the placeholders are rendering on top of each other in the top left side of the page & I\'ve got a JS error on this like; Where is Undefined. Dev server is essentially the same python environment as my machine as it has the same requirements installed so I\'m a little confused.Any ideas?  Actually," I\'ve downgraded to 3.1.1 & it still occurring so don\'t think it\'s related to the update.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4314,closed,1,2015-07-24 17:57:04,1003.2,,1,,"b'b"" This morning this has stopped happening completely"," so I\'ve not been able to investigate any further.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4314,closed,closed,2015-07-27 10:40:16,1003.2,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4314,closed,2,2015-07-24 17:57:04,16.12,,,1,"b'b"" Ok", this seems very hit & miss. It\'s happening again, but still the only error comes from (\'settings\') being Undefined. The javascript is being ran with the following args; We\'re assuming this is related to caching as once we clear the cache," the placeholders align correctly. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
django-cms,4314,closed,reopened,2015-07-27 10:56:23,16.12,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
