REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,8,2010-12-03 11:55:22,476.5,,1,,"b'b"" This isn\'t on our roadmap to fix so I\'ve marked this \'wishlist\' for now. If the priority of this changes", we will investigate, and if someone provides an acceptable pull request, we\'ll merge it," but otherwise this is unlikely to be fixed any time soon.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,closed,2013-07-22 21:46:55,1382.3,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,254,closed,-,-,-,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,298,closed,opened,2011-03-24 14:00:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,298,closed,title,2011-03-24 14:00:45,00:00,,1,,"b""b' Make Error'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,298,closed,body,2011-03-24 14:00:45,00:00,,1,,"b'b"" # I received: /-: In member function \'int HPHP::StringData::numericCompare(const HPHP::StringData_) const\':/-:446:45: make[2]: *_\\\\* [] Error 1make[1]: **\\\\* [] Error 2# make: **\\\\* [all] Error 2 During make""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,298,closed,1,2011-03-24 14:00:45,77.0,,1,,"b""b' What version of g++ are you using? I think you might need to change these to isfinite"," there is just two references.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,298,closed,closed,2011-03-24 15:17:45,77.0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,298,closed,reopened,2011-03-24 15:17:51,0.1,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,298,closed,2,2011-03-24 14:00:45,164.03,,1,,"b'b"" I am using g++ 4.5.2I changed finite to isfinite"," but failed/-: In member function \'int HPHP::StringData::numericCompare(const HPHP::StringData_) const\':/-:446:47: make[2]: *_\\\\* [] Error 1make[1]: **\\\\* [] Error 2""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,298,closed,closed,2011-03-24 18:01:47,163.93,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,298,closed,3,2011-03-24 14:00:45,0.97,1,,,"b""b' Sorry I took a mistake. I closed the issue'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,298,closed,4,2011-03-24 14:00:45,209.22,,,1,"b""b' the same problem please help me!!!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,298,closed,-,-,-,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,306,closed,opened,2011-03-26 18:10:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,306,closed,title,2011-03-26 18:10:53,00:00,,,1,"b'b"" It\'s nice to see what\'s going on while compiling.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,306,closed,closed,2011-03-26 18:11:47,0.9,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,306,closed,reopened,2011-03-26 18:12:42,0.92,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,306,closed,1,2011-03-26 18:10:53,30.13,,1,,"b""b' I added a variant of this in ee6bc1889691ff049ee12590644226dd20c035b3 export HPHP_VERBOSE=1 will cause it to appear'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,306,closed,closed,2011-03-29 18:41:01,28.32,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,306,closed,2,2011-03-26 18:10:53,260.08,,,1,"b""b' Even better! Thanks :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,306,closed,-,-,-,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,339,closed,opened,2011-05-24 20:19:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,339,closed,title,2011-05-24 20:19:23,00:00,,1,,"b""b' Failed to build HPHP with MySQL 5.5 '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
